,traffic
242,9161.390368
243,9161.390368
244,9161.390368
245,9217.5295328125
246,9217.5295328125
247,9217.52953275
248,9217.5295328125
249,9217.5295328125
250,9223.792518375
251,9223.7925184375
252,9223.792518375
253,9223.7925184375
254,9223.792518375
255,9129.859624
256,9129.859624
257,9129.859624
258,9129.859624
259,9129.859624
260,9115.8868208125
261,9115.8868208125
262,9115.88682075
263,9115.8868208125
264,9115.8868208125
265,9175.740054375
266,9175.7400544375
267,9175.740054375
268,9175.7400544375
269,9175.740054375
270,9218.581304
271,9218.581304
272,9218.581304
273,9218.581304
274,9218.581304
275,9100.326
276,9100.326
277,9100.326
278,9100.326
279,9100.326
280,9271.051408
281,9271.051408
282,9271.051408
283,9271.051408
284,9271.051408
285,9026.2426751875
286,9026.2426751875
287,9026.24267525
288,9026.2426751875
289,9026.2426751875
290,9167.521142375
291,9167.5211424375
292,9167.521142375
293,9167.5211424375
294,9167.521142375
295,9176.593912
296,9176.593912
297,9176.593912
298,9176.593912
299,9176.593912
300,9326.4943231875
301,9326.4943231875
302,9326.49432325
303,9326.4943231875
304,9326.4943231875
305,9080.809393625
306,9080.8093935625
307,9080.809393625
308,9080.8093935625
309,9080.809393625
310,9095.0807071875
311,9095.0807071875
312,9095.08070725
313,9095.0807071875
314,9095.0807071875
315,6742.647830375
316,6742.6478304375
317,6742.647830375
318,6742.6478304375
319,6742.647830375
320,6648.2369471875
321,6648.2369471875
322,6648.23694725
323,6648.2369471875
324,6648.2369471875
325,6601.827473625
326,6601.8274735625
327,6601.827473625
328,6601.8274735625
329,6601.827473625
330,6626.817456
331,6626.817456
332,6626.817456
333,6626.817456
334,6626.817456
335,6635.672510375
336,6635.6725104375
337,6635.672510375
338,6635.6725104375
339,6635.672510375
340,6622.615273625
341,6622.6152735625
342,6622.615273625
343,6622.6152735625
344,6622.615273625
345,6617.556329625
346,6617.5563295625
347,6617.556329625
348,6617.5563295625
349,6617.556329625
350,6630.1679631875
351,6630.1679631875
352,6630.16796325
353,6630.1679631875
354,6630.1679631875
355,6626.401785625
356,6626.4017855625
357,6626.401785625
358,6626.4017855625
359,6626.401785625
360,6654.9492831875
361,6654.9492831875
362,6654.94928325
363,6654.9492831875
364,6654.9492831875
365,6634.7974031875
366,6634.7974031875
367,6634.79740325
368,6634.7974031875
369,6634.7974031875
370,6573.684681625
371,6573.6846815625
372,6573.684681625
373,6573.6846815625
374,6573.684681625
375,7927.258110375
376,7927.2581104375
377,7927.258110375
378,7927.2581104375
379,7927.258110375
380,7926.8742688125
381,7926.8742688125
382,7926.87426875
383,7926.8742688125
384,7926.8742688125
385,8005.008705625
386,8005.0087055625
387,8005.008705625
388,8005.0087055625
389,8005.008705625
390,7983.340457625
391,7983.3404575625
392,7983.340457625
393,7983.3404575625
394,7983.340457625
395,8003.331273625
396,8003.3312735625
397,8003.331273625
398,8003.3312735625
399,8003.331273625
400,7998.672806375
401,7998.6728064375
402,7998.672806375
403,7998.6728064375
404,7998.672806375
405,8015.2869631875
406,8015.2869631875
407,8015.28696325
408,8015.2869631875
409,8015.2869631875
410,7975.5805711875
411,7975.5805711875
412,7975.58057125
413,7975.5805711875
414,7975.5805711875
415,8000.873854375
416,8000.8738544375
417,8000.873854375
418,8000.8738544375
419,8000.873854375
420,7990.949974375
421,7990.9499744375
422,7990.949974375
423,7990.9499744375
424,7990.949974375
425,7988.05744
426,7988.05744
427,7988.05744
428,7988.05744
429,7988.05744
430,8045.1805951875
431,8045.1805951875
432,8045.18059525
433,8045.1805951875
434,8045.1805951875
435,5488.306030375
436,5488.3060304375
437,5488.306030375
438,5488.3060304375
439,5488.306030375
440,5290.4079488125
441,5290.4079488125
442,5290.40794875
443,5290.4079488125
444,5290.4079488125
445,5260.124982375
446,5260.1249824375
447,5260.124982375
448,5260.1249824375
449,5260.124982375
450,5267.736110375
451,5267.7361104375
452,5267.736110375
453,5267.7361104375
454,5267.736110375
455,5279.0888208125
456,5279.0888208125
457,5279.08882075
458,5279.0888208125
459,5279.0888208125
460,5287.019574375
461,5287.0195744375
462,5287.019574375
463,5287.0195744375
464,5287.019574375
465,5236.1603471875
466,5236.1603471875
467,5236.16034725
468,5236.1603471875
469,5236.1603471875
470,5276.949217625
471,5276.9492175625
472,5276.949217625
473,5276.9492175625
474,5276.949217625
475,5263.2713728125
476,5263.2713728125
477,5263.27137275
478,5263.2713728125
479,5263.2713728125
480,5278.177278375
481,5278.1772784375
482,5278.177278375
483,5278.1772784375
484,5278.177278375
485,5256.7840031875
486,5256.7840031875
487,5256.78400325
488,5256.7840031875
489,5256.7840031875
490,5265.374662375
491,5265.3746624375
492,5265.374662375
493,5265.3746624375
494,5265.374662375
495,6910.282008
496,6910.282008
497,6910.282008
498,6910.282008
499,6910.282008
500,6988.392374375
501,6988.3923744375
502,6988.392374375
503,6988.3923744375
504,6988.392374375
505,7134.3693648125
506,7134.3693648125
507,7134.36936475
508,7134.3693648125
509,7134.3693648125
510,7058.964784
511,7058.964784
512,7058.964784
513,7058.964784
514,7058.964784
515,7072.644006375
516,7072.6440064375
517,7072.644006375
518,7072.6440064375
519,7072.644006375
520,7086.734144
521,7086.734144
522,7086.734144
523,7086.734144
524,7086.734144
525,7078.9188031875
526,7078.9188031875
527,7078.91880325
528,7078.9188031875
529,7078.9188031875
530,7138.772857625
531,7138.7728575625
532,7138.772857625
533,7138.7728575625
534,7138.772857625
535,7064.2407488125
536,7064.2407488125
537,7064.24074875
538,7064.2407488125
539,7064.2407488125
540,7084.9906191875
541,7084.9906191875
542,7084.99061925
543,7084.9906191875
544,7084.9906191875
545,7098.0505151875
546,7098.0505151875
547,7098.05051525
548,7098.0505151875
549,7098.0505151875
550,7091.9349951875
551,7091.9349951875
552,7091.93499525
553,7091.9349951875
554,7091.9349951875
555,10577.599608
556,10577.599608
557,10577.599608
558,10577.599608
559,10577.599608
560,11227.42304
561,11227.42304
562,11227.42304
563,11227.42304
564,11227.42304
565,10940.610824
566,10940.610824
567,10940.610824
568,10940.610824
569,10940.610824
570,11213.714622375
571,11213.7146224375
572,11213.714622375
573,11213.7146224375
574,11213.714622375
575,10984.35052
576,10984.35052
577,10984.35052
578,10984.35052
579,10984.35052
580,11091.714688
581,11091.714688
582,11091.714688
583,11091.714688
584,11091.714688
585,11096.009937625
586,11096.0099375625
587,11096.009937625
588,11096.0099375625
589,11096.009937625
590,11175.0786191875
591,11175.0786191875
592,11175.07861925
593,11175.0786191875
594,11175.0786191875
595,10983.1887888125
596,10983.1887888125
597,10983.18878875
598,10983.1887888125
599,10983.1887888125
600,11105.517158375
601,11105.5171584375
602,11105.517158375
603,11105.5171584375
604,11105.517158375
605,11047.5154191875
606,11047.5154191875
607,11047.51541925
608,11047.5154191875
609,11047.5154191875
610,11105.1338208125
611,11105.1338208125
612,11105.13382075
613,11105.1338208125
614,11105.1338208125
615,6781.2130688125
616,6781.2130688125
617,6781.21306875
618,6781.2130688125
619,6781.2130688125
620,6124.277224
621,6124.277224
622,6124.277224
623,6124.277224
624,6124.277224
625,6150.943049625
626,6150.9430495625
627,6150.943049625
628,6150.9430495625
629,6150.943049625
630,6111.8966351875
631,6111.8966351875
632,6111.89663525
633,6111.8966351875
634,6111.8966351875
635,6138.335112
636,6138.335112
637,6138.335112
638,6138.335112
639,6138.335112
640,6122.190646375
641,6122.1906464375
642,6122.190646375
643,6122.1906464375
644,6122.190646375
645,6138.1349008125
646,6138.1349008125
647,6138.13490075
648,6138.1349008125
649,6138.1349008125
650,6144.678601625
651,6144.6786015625
652,6144.678601625
653,6144.6786015625
654,6144.678601625
655,6177.439369625
656,6177.4393695625
657,6177.439369625
658,6177.4393695625
659,6177.439369625
660,6077.239769625
661,6077.2397695625
662,6077.239769625
663,6077.2397695625
664,6077.239769625
665,6174.068192
666,6174.068192
667,6174.068192
668,6174.068192
669,6174.068192
670,6086.2644031875
671,6086.2644031875
672,6086.26440325
673,6086.2644031875
674,6086.2644031875
675,6150.907672
676,6150.907672
677,6150.907672
678,6150.907672
679,6150.907672
680,6196.106753625
681,6196.1067535625
682,6196.106753625
683,6196.1067535625
684,6196.106753625
685,6131.225254375
686,6131.2252544375
687,6131.225254375
688,6131.2252544375
689,6131.225254375
690,6148.8427328125
691,6148.8427328125
692,6148.84273275
693,6148.8427328125
694,6148.8427328125
695,6147.605110375
696,6147.6051104375
697,6147.605110375
698,6147.6051104375
699,6147.605110375
700,6234.315737625
701,6234.3157375625
702,6234.315737625
703,6234.3157375625
704,6234.315737625
705,6090.4705551875
706,6090.4705551875
707,6090.47055525
708,6090.4705551875
709,6090.4705551875
710,6179.1147488125
711,6179.1147488125
712,6179.11474875
713,6179.1147488125
714,6179.1147488125
715,6169.4523711875
716,6169.4523711875
717,6169.45237125
718,6169.4523711875
719,6169.4523711875
720,6236.011182375
721,6236.0111824375
722,6236.011182375
723,6236.0111824375
724,6236.011182375
725,6112.306448
726,6112.306448
727,6112.306448
728,6112.306448
729,6112.306448
730,6210.790569625
731,6210.7905695625
732,6210.790569625
733,6210.7905695625
734,6210.790569625
735,5925.571822375
736,5925.5718224375
737,5925.571822375
738,5925.5718224375
739,5925.571822375
740,5927.514937625
741,5927.5149375625
742,5927.514937625
743,5927.5149375625
744,5927.514937625
745,5905.664641625
746,5905.6646415625
747,5905.664641625
748,5905.6646415625
749,5905.664641625
750,5934.245993625
751,5934.2459935625
752,5934.245993625
753,5934.2459935625
754,5934.245993625
755,5899.3711488125
756,5899.3711488125
757,5899.37114875
758,5899.3711488125
759,5899.3711488125
760,5938.6684031875
761,5938.6684031875
762,5938.66840325
763,5938.6684031875
764,5938.6684031875
765,5911.9509968125
766,5911.9509968125
767,5911.95099675
768,5911.9509968125
769,5911.9509968125
770,5926.268897625
771,5926.2688975625
772,5926.268897625
773,5926.2688975625
774,5926.268897625
775,5921.230873625
776,5921.2308735625
777,5921.230873625
778,5921.2308735625
779,5921.230873625
780,5915.3333728125
781,5915.3333728125
782,5915.33337275
783,5915.3333728125
784,5915.3333728125
785,5925.001905625
786,5925.0019055625
787,5925.001905625
788,5925.0019055625
789,5925.001905625
790,5911.763504
791,5911.763504
792,5911.763504
793,5911.763504
794,5911.763504
795,7018.1979071875
796,7018.1979071875
797,7018.19790725
798,7018.1979071875
799,7018.1979071875
800,7122.5834928125
801,7122.5834928125
802,7122.58349275
803,7122.5834928125
804,7122.5834928125
805,7162.9536448125
806,7162.9536448125
807,7162.95364475
808,7162.9536448125
809,7162.9536448125
810,7175.9698511875
811,7175.9698511875
812,7175.96985125
813,7175.9698511875
814,7175.9698511875
815,7156.87204
816,7156.87204
817,7156.87204
818,7156.87204
819,7156.87204
820,7166.269321625
821,7166.2693215625
822,7166.269321625
823,7166.2693215625
824,7166.269321625
825,7175.112193625
826,7175.1121935625
827,7175.112193625
828,7175.1121935625
829,7175.112193625
830,7162.731497625
831,7162.7314975625
832,7162.731497625
833,7162.7314975625
834,7162.731497625
835,7156.029168
836,7156.029168
837,7156.029168
838,7156.029168
839,7156.029168
840,7154.733001625
841,7154.7330015625
842,7154.733001625
843,7154.7330015625
844,7154.733001625
845,7170.5195791875
846,7170.5195791875
847,7170.51957925
848,7170.5195791875
849,7170.5195791875
850,7220.6551488125
851,7220.6551488125
852,7220.65514875
853,7220.6551488125
854,7220.6551488125
855,10324.128049625
856,10324.1280495625
857,10324.128049625
858,10324.1280495625
859,10324.128049625
860,11108.698126375
861,11108.6981264375
862,11108.698126375
863,11108.6981264375
864,11108.698126375
865,10897.4772111875
866,10897.4772111875
867,10897.47721125
868,10897.4772111875
869,10897.4772111875
870,10996.1578208125
871,10996.1578208125
872,10996.15782075
873,10996.1578208125
874,10996.1578208125
875,10986.4996431875
876,10986.4996431875
877,10986.49964325
878,10986.4996431875
879,10986.4996431875
880,11011.059654375
881,11011.0596544375
882,11011.059654375
883,11011.0596544375
884,11011.059654375
885,11023.6091568125
886,11023.6091568125
887,11023.60915675
888,11023.6091568125
889,11023.6091568125
890,11006.645062375
891,11006.6450624375
892,11006.645062375
893,11006.6450624375
894,11006.645062375
895,11074.621609625
896,11074.6216095625
897,11074.621609625
898,11074.6216095625
899,11074.621609625
900,10861.248534375
901,10861.2485344375
902,10861.248534375
903,10861.2485344375
904,10861.248534375
905,11013.702534375
906,11013.7025344375
907,11013.702534375
908,11013.7025344375
909,11013.702534375
910,11011.855113625
911,11011.8551135625
912,11011.855113625
913,11011.8551135625
914,11011.855113625
915,8139.292537625
916,8139.2925375625
917,8139.292537625
918,8139.2925375625
919,8139.292537625
920,7589.385896
921,7589.385896
922,7589.385896
923,7589.385896
924,7589.385896
925,7584.7896911875
926,7584.7896911875
927,7584.78969125
928,7584.7896911875
929,7584.7896911875
930,7583.290321625
931,7583.2903215625
932,7583.290321625
933,7583.2903215625
934,7583.290321625
935,7595.7303648125
936,7595.7303648125
937,7595.73036475
938,7595.7303648125
939,7595.7303648125
940,7588.572393625
941,7588.5723935625
942,7588.572393625
943,7588.5723935625
944,7588.572393625
945,7597.59404
946,7597.59404
947,7597.59404
948,7597.59404
949,7597.59404
950,7610.621409625
951,7610.6214095625
952,7610.621409625
953,7610.6214095625
954,7610.621409625
955,7551.0353631875
956,7551.0353631875
957,7551.03536325
958,7551.0353631875
959,7551.0353631875
960,7663.297622375
961,7663.2976224375
962,7663.297622375
963,7663.2976224375
964,7663.297622375
965,7503.354681625
966,7503.3546815625
967,7503.354681625
968,7503.3546815625
969,7503.354681625
970,7587.0952
971,7587.0952
972,7587.0952
973,7587.0952
974,7587.0952
975,6436.8814991875
976,6436.8814991875
977,6436.88149925
978,6436.8814991875
979,6436.8814991875
980,6244.399264
981,6244.399264
982,6244.399264
983,6244.399264
984,6244.399264
985,6148.428025625
986,6148.4280255625
987,6148.428025625
988,6148.4280255625
989,6148.428025625
990,6238.104536
991,6238.104536
992,6238.104536
993,6238.104536
994,6238.104536
995,6148.025886375
996,6148.0258864375
997,6148.025886375
998,6148.0258864375
999,6148.025886375
1000,6221.3010928125
1001,6221.3010928125
1002,6221.30109275
1003,6221.3010928125
1004,6221.3010928125
1005,6200.0975088125
1006,6200.0975088125
1007,6200.09750875
1008,6200.0975088125
1009,6200.0975088125
1010,6216.060150375
1011,6216.0601504375
1012,6216.060150375
1013,6216.0601504375
1014,6216.060150375
1015,6166.523225625
1016,6166.5232255625
1017,6166.523225625
1018,6166.5232255625
1019,6166.523225625
1020,6199.464742375
1021,6199.4647424375
1022,6199.464742375
1023,6199.4647424375
1024,6199.464742375
1025,6228.46772
1026,6228.46772
1027,6228.46772
1028,6228.46772
1029,6228.46772
1030,6198.188992
1031,6198.188992
1032,6198.188992
1033,6198.188992
1034,6198.188992
1035,6642.481110375
1036,6642.4811104375
1037,6642.481110375
1038,6642.4811104375
1039,6642.481110375
1040,6793.763496
1041,6793.763496
1042,6793.763496
1043,6793.763496
1044,6793.763496
1045,6763.323393625
1046,6763.3233935625
1047,6763.323393625
1048,6763.3233935625
1049,6763.323393625
1050,6766.454654375
1051,6766.4546544375
1052,6766.454654375
1053,6766.4546544375
1054,6766.454654375
1055,6780.9777488125
1056,6780.9777488125
1057,6780.97774875
1058,6780.9777488125
1059,6780.9777488125
1060,6726.751705625
1061,6726.7517055625
1062,6726.751705625
1063,6726.7517055625
1064,6726.751705625
1065,6810.1428608125
1066,6810.1428608125
1067,6810.14286075
1068,6810.1428608125
1069,6810.1428608125
1070,6792.511928
1071,6792.511928
1072,6792.511928
1073,6792.511928
1074,6792.511928
1075,6754.707329625
1076,6754.7073295625
1077,6754.707329625
1078,6754.7073295625
1079,6754.707329625
1080,6822.301729625
1081,6822.3017295625
1082,6822.301729625
1083,6822.3017295625
1084,6822.301729625
1085,6752.938553625
1086,6752.9385535625
1087,6752.938553625
1088,6752.9385535625
1089,6752.938553625
1090,6782.9182928125
1091,6782.9182928125
1092,6782.91829275
1093,6782.9182928125
1094,6782.9182928125
1095,6529.531561625
1096,6529.5315615625
1097,6529.531561625
1098,6529.5315615625
1099,6529.531561625
1100,6521.811094375
1101,6521.8110944375
1102,6521.811094375
1103,6521.8110944375
1104,6521.811094375
1105,6511.109913625
1106,6511.1099135625
1107,6511.109913625
1108,6511.1099135625
1109,6511.109913625
1110,6539.276126375
1111,6539.2761264375
1112,6539.276126375
1113,6539.2761264375
1114,6539.276126375
1115,6519.2757008125
1116,6519.2757008125
1117,6519.27570075
1118,6519.2757008125
1119,6519.2757008125
1120,6508.594494375
1121,6508.5944944375
1122,6508.594494375
1123,6508.5944944375
1124,6508.594494375
1125,6537.143534375
1126,6537.1435344375
1127,6537.143534375
1128,6537.1435344375
1129,6537.143534375
1130,6537.999713625
1131,6537.9997135625
1132,6537.999713625
1133,6537.9997135625
1134,6537.999713625
1135,6505.6471551875
1136,6505.6471551875
1137,6505.64715525
1138,6505.6471551875
1139,6505.6471551875
1140,6511.312737625
1141,6511.3127375625
1142,6511.312737625
1143,6511.3127375625
1144,6511.312737625
1145,6574.9336111875
1146,6574.9336111875
1147,6574.93361125
1148,6574.9336111875
1149,6574.9336111875
1150,6499.535625625
1151,6499.5356255625
1152,6499.535625625
1153,6499.5356255625
1154,6499.535625625
1155,10959.560696
1156,10959.560696
1157,10959.560696
1158,10959.560696
1159,10959.560696
1160,12156.538472
1161,12156.538472
1162,12156.538472
1163,12156.538472
1164,12156.538472
1165,12193.5364528125
1166,12193.5364528125
1167,12193.53645275
1168,12193.5364528125
1169,12193.5364528125
1170,12167.459393625
1171,12167.4593935625
1172,12167.459393625
1173,12167.4593935625
1174,12167.459393625
1175,12310.845264
1176,12310.845264
1177,12310.845264
1178,12310.845264
1179,12310.845264
1180,12279.937214375
1181,12279.9372144375
1182,12279.937214375
1183,12279.9372144375
1184,12279.937214375
1185,12124.662464
1186,12124.662464
1187,12124.662464
1188,12124.662464
1189,12124.662464
1190,12291.658350375
1191,12291.6583504375
1192,12291.658350375
1193,12291.6583504375
1194,12291.658350375
1195,12166.6156751875
1196,12166.6156751875
1197,12166.61567525
1198,12166.6156751875
1199,12166.6156751875
1200,12212.708008
1201,12212.708008
1202,12212.708008
1203,12212.708008
1204,12212.708008
1205,12254.654473625
1206,12254.6544735625
1207,12254.654473625
1208,12254.6544735625
1209,12254.654473625
1210,12314.8381808125
1211,12314.8381808125
1212,12314.83818075
1213,12314.8381808125
1214,12314.8381808125
1215,7142.6574448125
1216,7142.6574448125
1217,7142.65744475
1218,7142.6574448125
1219,7142.6574448125
1220,5617.026585625
1221,5617.0265855625
1222,5617.026585625
1223,5617.0265855625
1224,5617.026585625
1225,5686.232904
1226,5686.232904
1227,5686.232904
1228,5686.232904
1229,5686.232904
1230,5641.710806375
1231,5641.7108064375
1232,5641.710806375
1233,5641.7108064375
1234,5641.710806375
1235,5640.651792
1236,5640.651792
1237,5640.651792
1238,5640.651792
1239,5640.651792
1240,5638.977856
1241,5638.977856
1242,5638.977856
1243,5638.977856
1244,5638.977856
1245,5671.5262671875
1246,5671.5262671875
1247,5671.52626725
1248,5671.5262671875
1249,5671.5262671875
1250,5637.9331871875
1251,5637.9331871875
1252,5637.93318725
1253,5637.9331871875
1254,5637.9331871875
1255,5642.137313625
1256,5642.1373135625
1257,5642.137313625
1258,5642.1373135625
1259,5642.137313625
1260,5641.2731071875
1261,5641.2731071875
1262,5641.27310725
1263,5641.2731071875
1264,5641.2731071875
1265,5660.214969625
1266,5660.2149695625
1267,5660.214969625
1268,5660.2149695625
1269,5660.214969625
1270,5673.8565808125
1271,5673.8565808125
1272,5673.85658075
1273,5673.8565808125
1274,5673.8565808125
1275,5103.873768
1276,5103.873768
1277,5103.873768
1278,5103.873768
1279,5103.873768
1280,5022.2053231875
1281,5022.2053231875
1282,5022.20532325
1283,5022.2053231875
1284,5022.2053231875
1285,4923.6978848125
1286,4923.6978848125
1287,4923.69788475
1288,4923.6978848125
1289,4923.6978848125
1290,4926.242558375
1291,4926.2425584375
1292,4926.242558375
1293,4926.2425584375
1294,4926.242558375
1295,4957.0932
1296,4957.0932
1297,4957.0932
1298,4957.0932
1299,4957.0932
1300,4998.6944048125
1301,4998.6944048125
1302,4998.69440475
1303,4998.6944048125
1304,4998.6944048125
1305,4953.1206351875
1306,4953.1206351875
1307,4953.12063525
1308,4953.1206351875
1309,4953.1206351875
1310,4958.609873625
1311,4958.6098735625
1312,4958.609873625
1313,4958.6098735625
1314,4958.609873625
1315,4943.889254375
1316,4943.8892544375
1317,4943.889254375
1318,4943.8892544375
1319,4943.889254375
1320,4961.736168
1321,4961.736168
1322,4961.736168
1323,4961.736168
1324,4961.736168
1325,4971.1830848125
1326,4971.1830848125
1327,4971.18308475
1328,4971.1830848125
1329,4971.1830848125
1330,4962.1516928125
1331,4962.1516928125
1332,4962.15169275
1333,4962.1516928125
1334,4962.1516928125
1335,6686.386950375
1336,6686.3869504375
1337,6686.386950375
1338,6686.3869504375
1339,6686.386950375
1340,7197.3575248125
1341,7197.3575248125
1342,7197.35752475
1343,7197.3575248125
1344,7197.3575248125
1345,7257.903952
1346,7257.903952
1347,7257.903952
1348,7257.903952
1349,7257.903952
1350,7160.6045408125
1351,7160.6045408125
1352,7160.60454075
1353,7160.6045408125
1354,7160.6045408125
1355,7208.071814375
1356,7208.0718144375
1357,7208.071814375
1358,7208.0718144375
1359,7208.071814375
1360,7197.768608
1361,7197.768608
1362,7197.768608
1363,7197.768608
1364,7197.768608
1365,7218.7976831875
1366,7218.7976831875
1367,7218.79768325
1368,7218.7976831875
1369,7218.7976831875
1370,7217.3273568125
1371,7217.3273568125
1372,7217.32735675
1373,7217.3273568125
1374,7217.3273568125
1375,7224.67264
1376,7224.67264
1377,7224.67264
1378,7224.67264
1379,7224.67264
1380,7200.6944
1381,7200.6944
1382,7200.6944
1383,7200.6944
1384,7200.6944
1385,7220.9058368125
1386,7220.9058368125
1387,7220.90583675
1388,7220.9058368125
1389,7220.9058368125
1390,7231.0130191875
1391,7231.0130191875
1392,7231.01301925
1393,7231.0130191875
1394,7231.0130191875
1395,7064.384992
1396,7064.384992
1397,7064.384992
1398,7064.384992
1399,7064.384992
1400,7066.605590375
1401,7066.6055904375
1402,7066.605590375
1403,7066.6055904375
1404,7066.605590375
1405,7059.3996608125
1406,7059.3996608125
1407,7059.39966075
1408,7059.3996608125
1409,7059.3996608125
1410,7104.2409168125
1411,7104.2409168125
1412,7104.24091675
1413,7104.2409168125
1414,7104.2409168125
1415,7067.7459391875
1416,7067.7459391875
1417,7067.74593925
1418,7067.7459391875
1419,7067.7459391875
1420,7089.03012
1421,7089.03012
1422,7089.03012
1423,7089.03012
1424,7089.03012
1425,7094.466425625
1426,7094.4664255625
1427,7094.466425625
1428,7094.4664255625
1429,7094.466425625
1430,7061.497976
1431,7061.497976
1432,7061.497976
1433,7061.497976
1434,7061.497976
1435,7059.82564
1436,7059.82564
1437,7059.82564
1438,7059.82564
1439,7059.82564
1440,7073.060585625
1441,7073.0605855625
1442,7073.060585625
1443,7073.0605855625
1444,7073.060585625
1445,7137.5025408125
1446,7137.5025408125
1447,7137.50254075
1448,7137.5025408125
1449,7137.5025408125
1450,7036.289382375
1451,7036.2893824375
1452,7036.289382375
1453,7036.2893824375
1454,7036.289382375
1455,10386.200641625
1456,10386.2006415625
1457,10386.200641625
1458,10386.2006415625
1459,10386.200641625
1460,11456.2620768125
1461,11456.2620768125
1462,11456.26207675
1463,11456.2620768125
1464,11456.2620768125
1465,11592.2972751875
