,traffic
377,1011.069443203125
378,1011.0694431953125
379,1011.069443203125
380,1009.5999583984375
381,1009.5999583984375
382,1009.59995840625
383,1009.5999583984375
384,1009.5999583984375
385,1011.908371203125
386,1011.9083711953125
387,1011.908371203125
388,1011.9083711953125
389,1011.908371203125
390,1006.2383903984374
391,1006.2383903984374
392,1006.23839040625
393,1006.2383903984374
394,1006.2383903984374
395,1035.6409536015624
396,1035.6409536015624
397,1035.64095359375
398,1035.6409536015624
399,1035.6409536015624
400,1104.735056
401,1104.735056
402,1104.735056
403,1104.735056
404,1104.735056
405,1110.1984223984375
406,1110.1984223984375
407,1110.19842240625
408,1110.1984223984375
409,1110.1984223984375
410,1107.0365376015625
411,1107.0365376015625
412,1107.03653759375
413,1107.0365376015625
414,1107.0365376015625
415,1108.104755203125
416,1108.1047551953125
417,1108.104755203125
418,1108.1047551953125
419,1108.104755203125
420,1108.3109856015626
421,1108.3109856015626
422,1108.31098559375
423,1108.3109856015626
424,1108.3109856015626
425,1110.620915203125
426,1110.6209151953126
427,1110.620915203125
428,1110.6209151953126
429,1110.620915203125
430,1108.9379136015625
431,1108.9379136015625
432,1108.93791359375
433,1108.9379136015625
434,1108.9379136015625
435,1106.211088
436,1106.211088
437,1106.211088
438,1106.211088
439,1106.211088
440,1108.9445663984375
441,1108.9445663984375
442,1108.94456640625
443,1108.9445663984375
444,1108.9445663984375
445,1110.415491203125
446,1110.4154911953126
447,1110.415491203125
448,1110.4154911953126
449,1110.415491203125
450,1108.5208063984376
451,1108.5208063984376
452,1108.52080640625
453,1108.5208063984376
454,1108.5208063984376
455,1039.630507203125
456,1039.6305071953125
457,1039.630507203125
458,1039.6305071953125
459,1039.630507203125
460,946.1718783984375
461,946.1718783984375
462,946.17187840625
463,946.1718783984375
464,946.1718783984375
465,942.809888
466,942.809888
467,942.809888
468,942.809888
469,942.809888
470,944.6990143984375
471,944.6990143984375
472,944.69901440625
473,944.6990143984375
474,944.6990143984375
475,944.4934176015626
476,944.4934176015626
477,944.49341759375
478,944.4934176015626
479,944.4934176015626
480,947.8523456015625
481,947.8523456015625
482,947.85234559375
483,947.8523456015625
484,947.8523456015625
485,941.972083203125
486,941.9720831953125
487,941.972083203125
488,941.9720831953125
489,941.972083203125
490,943.4458976015625
491,943.4458976015625
492,943.44589759375
493,943.4458976015625
494,943.4458976015625
495,944.0717696015626
496,944.0717696015626
497,944.07176959375
498,944.0717696015626
499,944.0717696015626
500,946.3845503984375
501,946.3845503984375
502,946.38455040625
503,946.3845503984375
504,946.3845503984375
505,944.495068796875
506,944.4950688046875
507,944.495068796875
508,944.4950688046875
509,944.495068796875
510,944.915276796875
511,944.9152768046876
512,944.915276796875
513,944.9152768046876
514,944.915276796875
515,978.093352
516,978.093352
517,978.093352
518,978.093352
519,978.093352
520,1083.527104
521,1083.527104
522,1083.527104
523,1083.527104
524,1083.527104
525,1083.104611203125
526,1083.1046111953126
527,1083.104611203125
528,1083.1046111953126
529,1083.104611203125
530,1083.727948796875
531,1083.7279488046875
532,1083.727948796875
533,1083.7279488046875
534,1083.727948796875
535,1083.1092576015626
536,1083.1092576015626
537,1083.10925759375
538,1083.1092576015626
539,1083.1092576015626
540,1083.1087296015626
541,1083.1087296015626
542,1083.10872959375
543,1083.1087296015626
544,1083.1087296015626
545,1085.626896
546,1085.626896
547,1085.626896
548,1085.626896
549,1085.626896
550,1081.2145343984375
551,1081.2145343984375
552,1081.21453440625
553,1081.2145343984375
554,1081.2145343984375
555,1083.5263263984375
556,1083.5263263984375
557,1083.52632640625
558,1083.5263263984375
559,1083.5263263984375
560,1083.3150656015625
561,1083.3150656015625
562,1083.31506559375
563,1083.3150656015625
564,1083.3150656015625
565,1083.107779203125
566,1083.1077791953126
567,1083.107779203125
568,1083.1077791953126
569,1083.107779203125
570,1083.318867203125
571,1083.3188671953126
572,1083.318867203125
573,1083.3188671953126
574,1083.318867203125
575,1128.477499203125
576,1128.4774991953125
577,1128.477499203125
578,1128.4774991953125
579,1128.477499203125
580,1266.4571616015626
581,1266.4571616015626
582,1266.45716159375
583,1266.4571616015626
584,1266.4571616015626
585,1270.450515203125
586,1270.4505151953124
587,1270.450515203125
588,1270.4505151953124
589,1270.450515203125
590,1269.812076796875
591,1269.8120768046874
592,1269.812076796875
593,1269.8120768046874
594,1269.812076796875
595,1264.56624
596,1264.56624
597,1264.56624
598,1264.56624
599,1264.56624
600,1268.1424863984375
601,1268.1424863984375
602,1268.14248640625
603,1268.1424863984375
604,1268.1424863984375
605,1271.2912383984376
606,1271.2912383984376
607,1271.29123840625
608,1271.2912383984376
609,1271.2912383984376
610,1268.137628796875
611,1268.1376288046874
612,1268.137628796875
613,1268.1376288046874
614,1268.137628796875
615,1266.456211203125
616,1266.4562111953126
617,1266.456211203125
618,1266.4562111953126
619,1266.456211203125
620,1268.558643203125
621,1268.5586431953125
622,1268.558643203125
623,1268.5586431953125
624,1268.558643203125
625,1267.714924796875
626,1267.7149248046876
627,1267.714924796875
628,1267.7149248046876
629,1267.714924796875
630,1268.977651203125
631,1268.9776511953125
632,1268.977651203125
633,1268.9776511953125
634,1268.977651203125
635,1227.812312
636,1227.812312
637,1227.812312
638,1227.812312
639,1227.812312
640,1178.0389696015625
641,1178.0389696015625
642,1178.03896959375
643,1178.0389696015625
644,1178.0389696015625
645,1175.3074976015625
646,1175.3074976015625
647,1175.30749759375
648,1175.3074976015625
649,1175.3074976015625
650,1178.240659203125
651,1178.2406591953124
652,1178.240659203125
653,1178.2406591953124
654,1178.240659203125
655,1178.247100796875
656,1178.2471008046875
657,1178.247100796875
658,1178.2471008046875
659,1178.247100796875
660,1178.2503743984375
661,1178.2503743984375
662,1178.25037440625
663,1178.2503743984375
664,1178.2503743984375
665,1177.4113696015625
666,1177.4113696015625
667,1177.41136959375
668,1177.4113696015625
669,1177.4113696015625
670,1180.560832
671,1180.560832
672,1180.560832
673,1180.560832
674,1180.560832
675,1177.6189056015626
676,1177.6189056015626
677,1177.61890559375
678,1177.6189056015626
679,1177.6189056015626
680,1177.8297823984376
681,1177.8297823984376
682,1177.82978240625
683,1177.8297823984376
684,1177.8297823984376
685,1180.3485823984374
686,1180.3485823984374
687,1180.34858240625
688,1180.3485823984374
689,1180.3485823984374
690,1173.4169983984375
691,1173.4169983984375
692,1173.41699840625
693,1173.4169983984375
694,1173.4169983984375
695,1129.735504
696,1129.735504
697,1129.735504
698,1129.735504
699,1129.735504
700,1067.9841023984375
701,1067.9841023984375
702,1067.98410240625
703,1067.9841023984375
704,1067.9841023984375
705,1068.4049056015624
706,1068.4049056015624
707,1068.40490559375
708,1068.4049056015624
709,1068.4049056015624
710,1062.73024
711,1062.73024
712,1062.73024
713,1062.73024
714,1062.73024
715,1066.309020796875
716,1066.3090208046874
717,1066.309020796875
718,1066.3090208046874
719,1066.309020796875
720,1068.404060796875
721,1068.4040608046876
722,1068.404060796875
723,1068.4040608046876
724,1068.404060796875
725,1066.515740796875
726,1066.5157408046875
727,1066.515740796875
728,1066.5157408046875
729,1066.515740796875
730,1066.517996796875
731,1066.5179968046875
732,1066.517996796875
733,1066.5179968046875
734,1066.517996796875
735,1066.5151456015626
736,1066.5151456015626
737,1066.51514559375
738,1066.5151456015626
739,1066.5151456015626
740,1064.203420796875
741,1064.2034208046875
742,1064.203420796875
743,1064.2034208046875
744,1064.203420796875
745,1068.826131203125
746,1068.8261311953124
747,1068.826131203125
748,1068.8261311953124
749,1068.826131203125
750,1064.622851203125
751,1064.6228511953125
752,1064.622851203125
753,1064.6228511953125
754,1064.622851203125
755,1005.613032
756,1005.613032
757,1005.613032
758,1005.613032
759,1005.613032
760,906.687868796875
761,906.6878688046875
762,906.687868796875
763,906.6878688046875
764,906.687868796875
765,906.687552
766,906.687552
767,906.687552
768,906.687552
769,906.687552
770,907.5230336015625
771,907.5230336015625
772,907.52303359375
773,907.5230336015625
774,907.5230336015625
775,903.746787203125
776,903.7467871953125
777,903.746787203125
778,903.7467871953125
779,903.746787203125
780,908.58048
781,908.58048
782,908.58048
783,908.58048
784,908.58048
785,904.795852796875
786,904.7958528046875
787,904.795852796875
788,904.7958528046875
789,904.795852796875
790,907.526624
791,907.526624
792,907.526624
793,907.526624
794,907.526624
795,907.526624
796,907.526624
797,907.526624
798,907.526624
799,907.526624
800,905.426304
801,905.426304
802,905.426304
803,905.426304
804,905.426304
805,909.834019203125
806,909.8340191953125
807,909.834019203125
808,909.8340191953125
809,909.834019203125
810,934.8309736015625
811,934.8309736015625
812,934.83097359375
813,934.8309736015625
814,934.8309736015625
815,934.8309736015625
816,934.8309736015625
817,934.83097359375
818,934.8309736015625
819,934.8309736015625
820,1167.746768
821,1167.746768
822,1167.746768
823,1167.746768
824,1167.746768
825,1165.436099203125
826,1165.4360991953124
827,1165.436099203125
828,1165.4360991953124
829,1165.436099203125
830,1165.2157183984375
831,1165.2157183984375
832,1165.21571840625
833,1165.2157183984375
834,1165.2157183984375
835,1165.437472
836,1165.437472
837,1165.437472
838,1165.437472
839,1165.437472
840,1165.433248
841,1165.433248
842,1165.433248
843,1165.433248
844,1165.433248
845,1165.225184
846,1165.225184
847,1165.225184
848,1165.225184
849,1165.225184
850,1163.125219203125
851,1163.1252191953124
852,1163.125219203125
853,1163.1252191953124
854,1163.125219203125
855,1165.2268063984375
856,1165.2268063984375
857,1165.22680640625
858,1165.2268063984375
859,1165.2268063984375
860,1165.4370496015624
861,1165.4370496015624
862,1165.43704959375
863,1165.4370496015624
864,1165.4370496015624
865,1167.537475203125
866,1167.5374751953125
867,1167.537475203125
868,1167.5374751953125
869,1167.537475203125
870,1165.434092796875
871,1165.4340928046875
872,1165.434092796875
873,1165.4340928046875
874,1165.434092796875
875,1195.469816
876,1195.469816
877,1195.469816
878,1195.469816
879,1195.469816
880,1337.646288
881,1337.646288
882,1337.646288
883,1337.646288
884,1337.646288
885,1342.275651203125
886,1342.2756511953125
887,1342.275651203125
888,1342.2756511953125
889,1342.275651203125
890,1338.695392
891,1338.695392
892,1338.695392
893,1338.695392
894,1338.695392
895,1338.919152
896,1338.919152
897,1338.919152
898,1338.919152
899,1338.919152
900,1339.759068796875
901,1339.7590688046876
902,1339.759068796875
903,1339.7590688046876
904,1339.759068796875
905,1343.330563203125
906,1343.3305631953126
907,1343.330563203125
908,1343.3305631953126
909,1343.330563203125
910,1336.6020416015624
911,1336.6020416015624
912,1336.60204159375
913,1336.6020416015624
914,1336.6020416015624
915,1343.1175743984375
916,1343.1175743984375
917,1343.11757440625
918,1343.1175743984375
919,1343.1175743984375
920,1339.7602976015626
921,1339.7602976015626
922,1339.76029759375
923,1339.7602976015626
924,1339.7602976015626
925,1339.9670943984374
926,1339.9670943984374
927,1339.96709440625
928,1339.9670943984374
929,1339.9670943984374
930,1339.9655103984376
931,1339.9655103984376
932,1339.96551040625
933,1339.9655103984376
934,1339.9655103984376
935,1260.584915203125
936,1260.5849151953125
937,1260.584915203125
938,1260.5849151953125
939,1260.584915203125
940,1070.5023743984375
941,1070.5023743984375
942,1070.50237440625
943,1070.5023743984375
944,1070.5023743984375
945,1068.823596796875
946,1068.8235968046874
947,1068.823596796875
948,1068.8235968046874
949,1068.823596796875
950,1075.323184
951,1075.323184
952,1075.323184
953,1075.323184
954,1075.323184
955,1071.137011203125
956,1071.1370111953124
957,1071.137011203125
958,1071.1370111953124
959,1071.137011203125
960,1072.1860096015625
961,1072.1860096015625
962,1072.18600959375
963,1072.1860096015625
964,1072.1860096015625
965,1064.203104
966,1064.203104
967,1064.203104
968,1064.203104
969,1064.203104
970,1073.655916796875
971,1073.6559168046874
972,1073.655916796875
973,1073.6559168046874
974,1073.655916796875
975,1069.6627743984375
976,1069.6627743984375
977,1069.66277440625
978,1069.6627743984375
979,1069.6627743984375
980,1068.6161663984376
981,1068.6161663984376
982,1068.61616640625
983,1068.6161663984376
984,1068.6161663984376
985,1070.5083936015626
986,1070.5083936015626
987,1070.50839359375
988,1070.5083936015626
989,1070.5083936015626
990,1073.2375423984374
991,1073.2375423984374
992,1073.23754240625
993,1073.2375423984374
994,1073.2375423984374
995,1062.735611203125
996,1062.7356111953125
997,1062.735611203125
998,1062.7356111953125
999,1062.735611203125
1000,1102.0087583984375
1001,1102.0087583984375
1002,1102.00875840625
1003,1102.0087583984375
1004,1102.0087583984375
1005,1102.4295616015625
1006,1102.4295616015625
1007,1102.42956159375
1008,1102.4295616015625
1009,1102.4295616015625
1010,1102.423859203125
1011,1102.4238591953124
1012,1102.423859203125
1013,1102.4238591953124
1014,1102.423859203125
1015,1104.11024
1016,1104.11024
1017,1104.11024
1018,1104.11024
1019,1104.11024
1020,1102.219952
1021,1102.219952
1022,1102.219952
1023,1102.219952
1024,1102.219952
1025,1102.218368
1026,1102.218368
1027,1102.218368
1028,1102.218368
1029,1102.218368
1030,1100.120371203125
1031,1100.1203711953126
1032,1100.120371203125
1033,1100.1203711953126
1034,1100.120371203125
1035,1104.528931203125
1036,1104.5289311953125
1037,1104.528931203125
1038,1104.5289311953125
1039,1104.528931203125
1040,1102.2193856015624
1041,1102.2193856015624
1042,1102.21938559375
1043,1102.2193856015624
1044,1102.2193856015624
1045,1102.2195296015625
1046,1102.2195296015625
1047,1102.21952959375
1048,1102.2195296015625
1049,1102.2195296015625
1050,1100.1211103984374
1051,1100.1211103984374
1052,1100.12111040625
1053,1100.1211103984374
1054,1100.1211103984374
1055,1100.7540176015625
1056,1100.7540176015625
1057,1100.75401759375
1058,1100.7540176015625
1059,1100.7540176015625
1060,1171.5230143984375
1061,1171.5230143984375
1062,1171.52301440625
1063,1171.5230143984375
1064,1171.5230143984375
1065,1169.4279743984375
1066,1169.4279743984375
1067,1169.42797440625
1068,1169.4279743984375
1069,1169.4279743984375
1070,1171.727027203125
1071,1171.7270271953125
1072,1171.727027203125
1073,1171.7270271953125
1074,1171.727027203125
1075,1171.324915203125
1076,1171.3249151953125
1077,1171.324915203125
1078,1171.3249151953125
1079,1171.324915203125
1080,1171.7425503984375
1081,1171.7425503984375
1082,1171.74255040625
1083,1171.7425503984375
1084,1171.7425503984375
1085,1170.065779203125
1086,1170.0657791953124
1087,1170.065779203125
1088,1170.0657791953124
1089,1170.065779203125
1090,1173.209184
1091,1173.209184
1092,1173.209184
1093,1173.209184
1094,1173.209184
1095,1171.7417056015624
1096,1171.7417056015624
1097,1171.74170559375
1098,1171.7417056015624
1099,1171.7417056015624
1100,1169.8454656015624
1101,1169.8454656015624
1102,1169.84546559375
1103,1169.8454656015624
1104,1169.8454656015624
1105,1171.741388796875
1106,1171.7413888046874
1107,1171.741388796875
1108,1171.7413888046874
1109,1171.741388796875
1110,1173.6328383984376
1111,1173.6328383984376
1112,1173.63283840625
1113,1173.6328383984376
1114,1173.6328383984376
1115,1123.2305263984374
1116,1123.2305263984374
1117,1123.23052640625
1118,1123.2305263984374
1119,1123.2305263984374
1120,1017.1589983984375
1121,1017.1589983984375
1122,1017.15899840625
1123,1017.1589983984375
1124,1017.1589983984375
1125,1010.857404796875
1126,1010.8574048046875
1127,1010.857404796875
1128,1010.8574048046875
1129,1010.857404796875
1130,1019.0424223984375
1131,1019.0424223984375
1132,1019.04242240625
1133,1019.0424223984375
1134,1019.0424223984375
1135,1010.0205503984375
1136,1010.0205503984375
1137,1010.02055040625
1138,1010.0205503984375
1139,1010.0205503984375
1140,1016.1143296015625
1141,1016.1143296015625
1142,1016.11432959375
1143,1016.1143296015625
1144,1016.1143296015625
1145,1013.7997536015625
1146,1013.7997536015625
1147,1013.79975359375
1148,1013.7997536015625
1149,1013.7997536015625
1150,1012.3309023984375
1151,1012.3309023984375
1152,1012.33090240625
1153,1012.3309023984375
1154,1012.3309023984375
1155,1013.587187203125
1156,1013.5871871953125
1157,1013.587187203125
1158,1013.5871871953125
1159,1013.587187203125
1160,1014.0106976015625
1161,1014.0106976015625
1162,1014.01069759375
1163,1014.0106976015625
1164,1014.0106976015625
1165,1013.7974303984375
1166,1013.7974303984375
1167,1013.79743040625
1168,1013.7974303984375
1169,1013.7974303984375
1170,1012.5395616015625
1171,1012.5395616015625
1172,1012.53956159375
1173,1012.5395616015625
1174,1012.5395616015625
1175,1033.3322943984374
1176,1033.3322943984374
1177,1033.33229440625
1178,1033.3322943984374
1179,1033.3322943984374
1180,1144.220544
1181,1144.220544
1182,1144.220544
1183,1144.220544
1184,1144.220544
1185,1146.7455743984376
1186,1146.7455743984376
1187,1146.74557440625
1188,1146.7455743984376
1189,1146.7455743984376
1190,1148.626992
1191,1148.626992
1192,1148.626992
1193,1148.626992
1194,1148.626992
1195,1144.014736
1196,1144.014736
1197,1144.014736
1198,1144.014736
1199,1144.014736
1200,1149.265536
1201,1149.265536
1202,1149.265536
1203,1149.265536
1204,1149.265536
1205,1144.01368
1206,1144.01368
1207,1144.01368
1208,1144.01368
1209,1144.01368
1210,1150.733331203125
1211,1150.7333311953125
1212,1150.733331203125
1213,1150.7333311953125
1214,1150.733331203125
1215,1144.8525023984375
1216,1144.8525023984375
1217,1144.85250240625
1218,1144.8525023984375
1219,1144.8525023984375
1220,1143.5950943984376
1221,1143.5950943984376
1222,1143.59509440625
1223,1143.5950943984376
1224,1143.5950943984376
1225,1148.633539203125
1226,1148.6335391953126
1227,1148.633539203125
1228,1148.6335391953126
1229,1148.633539203125
1230,1144.218432
1231,1144.218432
1232,1144.218432
1233,1144.218432
1234,1144.218432
1235,1106.421323203125
1236,1106.4213231953124
1237,1106.421323203125
1238,1106.4213231953124
1239,1106.421323203125
1240,988.1737376015625
1241,988.1737376015625
1242,988.17373759375
1243,988.1737376015625
1244,988.1737376015625
1245,985.236563203125
1246,985.2365631953126
1247,985.236563203125
1248,985.2365631953126
1249,985.236563203125
1250,989.850931203125
1251,989.8509311953125
1252,989.850931203125
1253,989.8509311953125
1254,989.850931203125
1255,992.589056
1256,992.589056
1257,992.589056
1258,992.589056
1259,992.589056
1260,983.5577856015625
1261,983.5577856015625
1262,983.55778559375
1263,983.5577856015625
1264,983.5577856015625
1265,991.956636796875
1266,991.9566368046875
1267,991.956636796875
1268,991.9566368046875
1269,991.956636796875
1270,986.287884796875
1271,986.2878848046875
1272,986.287884796875
1273,986.2878848046875
1274,986.287884796875
1275,988.1788736015625
1276,988.1788736015625
1277,988.17887359375
1278,988.1788736015625
1279,988.1788736015625
1280,991.3252736015625
1281,991.3252736015625
1282,991.32527359375
1283,991.3252736015625
1284,991.3252736015625
1285,986.917347203125
1286,986.9173471953125
1287,986.917347203125
1288,986.9173471953125
1289,986.917347203125
1290,988.8046783984375
1291,988.8046783984375
1292,988.80467840625
1293,988.8046783984375
1294,988.8046783984375
1295,978.307048
1296,978.307048
1297,978.307048
1298,978.307048
1299,978.307048
1300,989.8590623984375
1301,989.8590623984375
1302,989.85906240625
1303,989.8590623984375
1304,989.8590623984375
1305,985.4468063984375
1306,985.4468063984375
1307,985.44680640625
1308,985.4468063984375
1309,985.4468063984375
1310,992.5805023984375
1311,992.5805023984375
1312,992.58050240625
1313,992.5805023984375
1314,992.5805023984375
1315,983.3461696015625
1316,983.3461696015625
1317,983.34616959375
1318,983.3461696015625
1319,983.3461696015625
1320,994.269100796875
1321,994.2691008046875
1322,994.269100796875
1323,994.2691008046875
1324,994.269100796875
1325,986.496227203125
1326,986.4962271953125
1327,986.496227203125
1328,986.4962271953125
1329,986.496227203125
1330,989.647763203125
1331,989.6477631953125
1332,989.647763203125
1333,989.6477631953125
1334,989.647763203125
1335,985.657328
1336,985.657328
1337,985.657328
1338,985.657328
1339,985.657328
1340,988.5964416015624
1341,988.5964416015624
1342,988.59644159375
1343,988.5964416015624
1344,988.5964416015624
1345,987.125372796875
1346,987.1253728046875
1347,987.125372796875
1348,987.1253728046875
1349,987.125372796875
1350,990.2782816015625
1351,990.2782816015625
1352,990.27828159375
1353,990.2782816015625
1354,990.2782816015625
1355,978.3041216015625
1356,978.3041216015625
1357,978.30412159375
1358,978.3041216015625
1359,978.3041216015625
1360,999.0983583984375
1361,999.0983583984375
1362,999.09835840625
1363,999.0983583984375
1364,999.0983583984375
1365,998.6830463984375
1366,998.6830463984375
1367,998.68304640625
1368,998.6830463984375
1369,998.6830463984375
1370,999.7276096015624
1371,999.7276096015624
1372,999.72760959375
1373,999.7276096015624
1374,999.7276096015624
1375,1001.1965663984375
1376,1001.1965663984375
1377,1001.19656640625
